"document","topic","gamma"
"Section III Part D Benefit Parameters for NonDefined Standard Plans",5,0.99677762194668
"Section M  Medical Loss Ratio Credibility Adjustment",5,0.00010928922549487
"Section D  Retiree Drug Subsidy Amounts",5,0.000202525638116993
"Section II Cost Plan Competition Requirements",5,0.000155390886723446
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",5,0.000104992750043333
"Section I Enforcement Actions for Provider Directories",5,0.000112749650908271
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",5,0.000107097914381207
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",5,6.99373813924323e-05
"Section III Coordination of Benefits COB User Fee",5,9.55972402376746e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",5,0.000133957068253939
"Section III Specialty Tiers",5,0.000146846798894396
"Section K  Medicare Advantage Coding Pattern Adjustment",5,0.000155390886723441
"Section I Annual Calendar",5,7.27968743704722e-05
"Section II Part C Optional Supplemental Benefits",5,0.000146846798894392
"Section N  Encounter Data as a Diagnosis Source for 2019",5,0.00011041885564185
"Section A  MA Growth Percentage",5,0.000184990281197272
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",5,0.000255888505251646
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",5,0.000157684553809105
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",5,0.000139193325615774
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",5,0.000146846798894393
"Section II Special Needs Plan SNPSpecific Networks Research and Development",5,0.000170249501683249
"Section III Benefit Review",5,0.000178797909335911
"Section III Timely Updates to LIS Status Based on Best Available Evidence",5,0.000129100489218313
"Section H  CMSHCC Risk Adjustment Model for CY 2019",5,0.000244190155322223
"Section II Employer Group Waiver Plans",5,0.000255888505251649
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",6,1.12240637180806e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",6,3.57074910860494e-06
"Section I Validation Audits",6,9.14819177607977e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",6,9.4308555020096e-06
"Section B  Calculation of Fee for Service Cost",6,7.08056098535434e-06
"Section L  Normalization Factors",6,1.2212412351158e-05
"Section IV  MedicareMedicaid Plans",6,6.90214569087378e-06
"Section G  MA Employer Group Waiver Plans",6,1.02743961819582e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",6,8.1563647712894e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",6,1.46390038446822e-05
"Section III CY 2019 Formulary Submission Window",6,1.53323496013291e-05
"Section I Incomplete and Inaccurate Bid Submissions",6,2.85828596834093e-05
"Section II Total Beneficiary Cost TBC",6,1.63909734090646e-05
"Section E  Clinical Trials",6,2.47431044323832e-05
"Section H  Enhanced Medication Therapy Management MTM Model",6,1.06641420411084e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",6,1.94321484787436e-05
"Section II Part C Cost Sharing Standards",6,1.79921186533585e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",6,2.69258731000373e-05
"Section II Maximum OutofPocket MOOP Limits",6,3.05442405495199e-05
"Section O  Quality Payment Program",6,3.08085038644131e-05
"Section C  Part D Risk Sharing",6,3.18178732419706e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",6,1.55782940240055e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",6,4.1608072178249e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",6,4.36481186140035e-05
"Section III Improving Access to Part D Vaccines",6,3.44886419078835e-05
"Section II Health Related Supplemental Benefits",6,4.05037728773724e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",6,4.58985262887472e-05
"Section I Innovations in Health Plan Design",6,3.93113798225186e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",6,3.94565753904945e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",6,3.91672489419161e-05
"Section III Tier Composition",6,6.22003956038724e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",6,5.45742075431942e-05
"Section A  Update of the RxHCC Model",6,2.78380251832067e-05
"Section B  FFS Growth Percentage",6,4.64978599148725e-05
"Section I Plan Corrections",6,5.11755383537267e-05
"Section III Expanding the Part D OTC Program",6,6.81526703144552e-05
"Section D  ESRD Rates",6,4.60965800668055e-05
"Section II Tiered Cost Sharing of Medical Benefits",6,6.94824975903592e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",6,4.64978599148738e-05
"Section II Plans with Low Enrollment",6,6.6456779668832e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",6,0.000121744151105909
"Section II Cost Plan Transition to MA under MACRA",6,0.000100074955236255
"Section II Medicare Advantage MA Uniformity Flexibility",6,4.29462330969987e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",6,8.49540208714014e-05
"Section III Low Enrollment Plans Standalone PDPs only",6,8.77451686244382e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",6,0.000115180968037237
"Section C  IME Phase Out",6,9.55972402376684e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",6,0.000116436376611061
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",6,7.92798190055611e-05
"Section II Medicare Advantage MA Segmented Service Area Options",6,0.000157684553809106
"Section II Outpatient Observation Services",6,0.000137403006980573
"Section II Overview of CY 2019 Benefits and Bid Review",6,5.54236212702214e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",6,8.49540208713972e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",6,6.44520235932712e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",6,4.67011312075559e-05
"Section M  Medical Loss Ratio Credibility Adjustment",6,0.000109289225494867
"Section D  Retiree Drug Subsidy Amounts",6,0.986025730969928
"Section II Cost Plan Competition Requirements",6,0.000155390886723462
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",6,0.000104992750043325
"Section I Enforcement Actions for Provider Directories",6,0.00011274965090827
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",6,0.000107097914381197
"Section II Rewards and Incentives for Completion of a Health Risk Assessment HRA",6,6.99373813924314e-05
"Section III Coordination of Benefits COB User Fee",6,9.55972402376754e-05
"Section III Medication Therapy Management MTM Annual Cost Threshold",6,0.349781167711021
"Section III Specialty Tiers",6,0.000146846798894421
"Section K  Medicare Advantage Coding Pattern Adjustment",6,0.000155390886723443
"Section I Annual Calendar",6,7.27968743704664e-05
"Section II Part C Optional Supplemental Benefits",6,0.000146846798894396
"Section N  Encounter Data as a Diagnosis Source for 2019",6,0.000110418855641847
"Section A  MA Growth Percentage",6,0.000184990281197274
"Section G  Part D Calendar Year Employer Group Waiver Plans Prospective Reinsurance Payment Amount",6,0.000255888505251645
"Section I New Medicare Card Project formerly the Social Security Number Removal Initiative SSNRI",6,0.000157684553809101
"Section II Coverage of Supervised Exercise Therapy SET for Symptomatic Peripheral Artery Disease PAD",6,0.000139193325615782
"Section II Meaningful Difference Substantially Duplicative Plan Offerings",6,0.000146846798894415
"Section II Special Needs Plan SNPSpecific Networks Research and Development",6,0.000170249501683243
"Section III Benefit Review",6,0.00017879790933591
"Section III Timely Updates to LIS Status Based on Best Available Evidence",6,0.000129100489218316
"Section H  CMSHCC Risk Adjustment Model for CY 2019",6,0.000244190155322222
"Section II Employer Group Waiver Plans",6,0.000255888505251652
"Section I Enhancements to the 2019 Star Ratings and Future Measurement Concepts",7,1.12240637168217e-06
"Section III Improving Drug Utilization Review Controls in Medicare Part D",7,3.5707491087387e-06
"Section I Validation Audits",7,9.14819177607848e-06
"Section A  MA Benchmark Quality Bonus Payments and Rebate",7,9.43085550198612e-06
"Section B  Calculation of Fee for Service Cost",7,7.08056098507195e-06
"Section L  Normalization Factors",7,1.22124123511576e-05
"Section IV  MedicareMedicaid Plans",7,6.9021456909487e-06
"Section G  MA Employer Group Waiver Plans",7,1.02743961819635e-05
"Section E  Estimated Total Covered Part D Spending at OutofPocket Threshold for Applicable Beneficiaries",7,8.15636477120653e-06
"Section I  ESRD Risk Adjustment Model for CY 2019",7,1.46390038446806e-05
"Section III CY 2019 Formulary Submission Window",7,1.53323496013294e-05
"Section I Incomplete and Inaccurate Bid Submissions",7,2.85828596834078e-05
"Section II Total Beneficiary Cost TBC",7,1.63909734090681e-05
"Section E  Clinical Trials",7,2.47431044323765e-05
"Section H  Enhanced Medication Therapy Management MTM Model",7,1.06641420411417e-05
"Section II Improving Beneficiary Communications and Reducing Burden for Integrated DSNPs",7,1.94321484787557e-05
"Section II Part C Cost Sharing Standards",7,1.79921186533614e-05
"Section III Using the Best Available Information when making B vs D Coverage Determinations for Immunosuppressants and Inhalation Durable Medical Equipment DME Supply Drugs",7,2.69258731000331e-05
"Section II Maximum OutofPocket MOOP Limits",7,3.05442405495192e-05
"Section O  Quality Payment Program",7,3.08085038644138e-05
"Section C  Part D Risk Sharing",7,3.18178732419661e-05
"Section D  Medicare Part D Benefit Parameters Annual Adjustments for Defined Standard Benefit in 2019",7,1.55782940242231e-05
"Section I Audit of the Sponsoring Organizations Compliance Program Effectiveness",7,4.16080721782474e-05
"Section E  Reduced Coinsurance for Applicable Beneficiaries in the Coverage Gap",7,4.36481186139979e-05
"Section III Improving Access to Part D Vaccines",7,3.44886419078803e-05
"Section II Health Related Supplemental Benefits",7,4.05037728773739e-05
"Section II Per Member Per Month PMPM Actuarial Equivalent AE Cost Sharing Limits",7,4.58985262887333e-05
"Section I Innovations in Health Plan Design",7,3.93113798225141e-05
"Section II Parts A and B Costsharing for Individuals Enrolled in the Qualified Medicare Beneficiary QMB Program",7,3.94565753904909e-05
"Section II Encounter Data Listening Forums Monitoring and Compliance Activities",7,3.91672489419153e-05
"Section III Tier Composition",7,6.22003956038659e-05
"Section J  Frailty Adjustment for PACE organizations and FIDE SNPs",7,5.45742075432005e-05
"Section A  Update of the RxHCC Model",7,2.78380251832086e-05
"Section B  FFS Growth Percentage",7,4.64978599148669e-05
"Section I Plan Corrections",7,5.11755383537252e-05
"Section III Expanding the Part D OTC Program",7,6.81526703144544e-05
"Section D  ESRD Rates",7,4.60965800668065e-05
"Section II Tiered Cost Sharing of Medical Benefits",7,6.94824975903618e-05
"Section III Part D MailOrder Refill Consent Policy Solicitation for Comments",7,4.64978599148658e-05
"Section II Plans with Low Enrollment",7,6.64567796688357e-05
"Section II Special Needs Plan SNP Legislative Sunset Provision",7,0.000121744151105916
"Section II Cost Plan Transition to MA under MACRA",7,0.000100074955236258
"Section II Medicare Advantage MA Uniformity Flexibility",7,4.29462330969959e-05
"Section II Medicare Diabetes Prevention Program MDPP Services Clarification",7,8.49540208714033e-05
"Section III Low Enrollment Plans Standalone PDPs only",7,8.77451686244395e-05
"Section B  Encounter Data as a Diagnosis Source for 2019",7,0.000115180968037236
"Section C  IME Phase Out",7,9.55972402376699e-05
"Section F  Dispensing Fees and Vaccine Administration Fees for Applicable Drugs in the Coverage Gap",7,0.991965890013837
"Section I Plan Finder Civil Money Penalty CMP Icon or Other Type of Notice",7,7.92798190055692e-05
"Section II Medicare Advantage MA Segmented Service Area Options",7,0.000157684553809091
"Section II Outpatient Observation Services",7,0.000137403006980558
"Section II Overview of CY 2019 Benefits and Bid Review",7,5.54236212702151e-05
"Section II Transparency  Timeliness with Prior Authorization Processes",7,8.49540208714024e-05
"Section III LIS Enrollee Costsharing for OutofNetwork Part D Drugs",7,6.44520235932643e-05
"Section III Part D Benefit Parameters for NonDefined Standard Plans",7,4.67011312075483e-05
"Section M  Medical Loss Ratio Credibility Adjustment",7,0.992459043440854
"Section D  Retiree Drug Subsidy Amounts",7,0.000202525638116989
"Section II Cost Plan Competition Requirements",7,0.00015539088672345
"Section F  Location of Network Areas for PFFS Plans in Plan Year 2020",7,0.000104992750043331
"Section I Enforcement Actions for Provider Directories",7,0.00011274965090828
"Section II Enhanced Disease Management EDM for Dual Eligible Special Needs Plans DSNPs and Institutional Special Needs Plans ISNPs",7,0.000107097914381202
